Call Time,Caller ID,Destination,Status,Ringing,Talking,Cost,Reason,Sentiment,Summary,Transcription
2025-08-01T11:38:15,DROGUERIA STO004 (00420),1001620,unanswered,00:00:00,00:00:00,0.00,Target not found,,,
2025-08-01T11:37:49,RECIBO SAO127 (12740),VMail (12620),answered,00:00:00,00:00:04,0.00,Terminated by RECIBO SAO127 (12740),,,
2025-08-01T11:37:28,RECIBO SAO127 (12740),DROGUERIA STO126 (12620),unanswered,00:00:21,00:00:00,0.00,"No answer, forwarded to VMail (12620)",,,
2025-08-01T11:37:50,DROGUERIA STO109 (10920),VMail (10320),answered,00:00:00,00:00:03,0.00,Terminated by DROGUERIA STO109 (10920),,,
2025-08-01T11:37:50,DROGUERIA STO109 (10920),DROGUERIA STO103 (10320),unanswered,00:00:00,00:00:00,0.00,"Not registered, forwarded to VMail (10320)",,,
2025-08-01T11:30:32,DROGUERIA STO076 (07620),51420,answered,00:00:07,00:07:10,7.16,Terminated by DROGUERIA STO076 (07620),,,
2025-08-01T11:37:12,DROGUERIA SAO031 (03120),9856,unanswered,00:00:00,00:00:00,0.00,Target not found,,,
2025-08-01T11:37:09,DROGUERIA SAO031 (03120),99,unanswered,00:00:00,00:00:00,0.00,Target not found,,,
2025-08-01T11:36:45,ELECTRO SAO321 (32130),ATENCION CLIENTE SAO321 (32110),answered,00:00:08,00:00:08,0.00,Terminated by ELECTRO SAO321 (32130),,,
2025-08-01T11:36:54,JHON JAIRON VELANDIA MARCELE (98271),VMail (04620),answered,00:00:00,00:00:05,0.00,Terminated by JHON JAIRON VELANDIA MARCELE (98271),,,
2025-08-01T11:36:33,JHON JAIRON VELANDIA MARCELE (98271),DROGUERIA STO046 (04620),unanswered,00:00:21,00:00:00,0.00,"No answer, forwarded to VMail (04620)",,,
2025-08-01T11:36:54,DROGUERIA STO024 (02420),DROGUERIA STO036 (03620),unanswered,00:00:00,00:00:00,0.00,Terminated by DROGUERIA STO024 (02420),,,
2025-08-01T11:36:16,JHON JAIRON VELANDIA MARCELE (98271),VMail (04620),answered,00:00:00,00:00:13,0.00,Terminated by JHON JAIRON VELANDIA MARCELE (98271),,,
2025-08-01T11:35:54,JHON JAIRON VELANDIA MARCELE (98271),DROGUERIA STO046 (04620),unanswered,00:00:21,00:00:00,0.00,"No answer, forwarded to VMail (04620)",,,
2025-08-01T11:35:47,STICK SNEIDER RUA SALAS (98854),VMail (20310),answered,00:00:00,00:00:04,0.00,Terminated by STICK SNEIDER RUA SALAS (98854),,,
2025-08-01T11:35:26,STICK SNEIDER RUA SALAS (98854),ATENCION CLIENTE SAO203 (20310),unanswered,00:00:21,00:00:00,0.00,"No answer, forwarded to VMail (20310)",,,
2025-08-01T11:35:17,STICK SNEIDER RUA SALAS (98854),VMail (20310),answered,00:00:00,00:00:04,0.00,Terminated by STICK SNEIDER RUA SALAS (98854),,,
2025-08-01T11:34:56,STICK SNEIDER RUA SALAS (98854),ATENCION CLIENTE SAO203 (20310),unanswered,00:00:21,00:00:00,0.00,"No answer, forwarded to VMail (20310)",,,
2025-08-01T11:35:02,ANIBAL MORALES ROMERO (90059),VMail (99989),answered,00:00:00,00:00:01,0.00,Terminated by ANIBAL MORALES ROMERO (90059),,,
2025-08-01T11:34:40,STICK SNEIDER RUA SALAS (98854),VMail (20310),answered,00:00:00,00:00:10,0.00,Terminated by STICK SNEIDER RUA SALAS (98854),,,
2025-08-01T11:34:19,STICK SNEIDER RUA SALAS (98854),ATENCION CLIENTE SAO203 (20310),unanswered,00:00:21,00:00:00,0.00,"No answer, forwarded to VMail (20310)",,,
2025-08-01T11:34:36,PORTERIA CEDI BOGOTA (91920),VMail (91960),answered,00:00:00,00:00:06,0.00,Terminated by PORTERIA CEDI BOGOTA (91920),,,
2025-08-01T11:34:27,PORTERIA CEDI BOGOTA (91920),CCTV CEDI BOGOTA (91960),unanswered,00:00:09,00:00:00,0.00,"Busy, forwarded to VMail (91960)",,,
2025-08-01T11:34:17,ATENCION CLIENTE STO206 (20610),VMail (21420),answered,00:00:00,00:00:05,0.00,Terminated by ATENCION CLIENTE STO206 (20610),,,
2025-08-01T11:33:56,ATENCION CLIENTE STO206 (20610),DROGUERIA STO214 (21420),unanswered,00:00:21,00:00:00,0.00,"No answer, forwarded to VMail (21420)",,,
2025-08-01T11:34:17,PORTERIA CEDI BOGOTA (91920),CCTV CEDI BOGOTA (91960),unanswered,00:00:00,00:00:00,0.00,Terminated by PORTERIA CEDI BOGOTA (91920),,,
2025-08-01T11:34:05,STICK SNEIDER RUA SALAS (98854),VMail (20310),answered,00:00:00,00:00:05,0.00,Terminated by STICK SNEIDER RUA SALAS (98854),,,
2025-08-01T11:33:44,STICK SNEIDER RUA SALAS (98854),ATENCION CLIENTE SAO203 (20310),unanswered,00:00:21,00:00:00,0.00,"No answer, forwarded to VMail (20310)",,,
2025-08-01T11:33:34,STICK SNEIDER RUA SALAS (98854),VMail (20310),answered,00:00:00,00:00:04,0.00,Terminated by STICK SNEIDER RUA SALAS (98854),,,
2025-08-01T11:33:13,STICK SNEIDER RUA SALAS (98854),ATENCION CLIENTE SAO203 (20310),unanswered,00:00:21,00:00:00,0.00,"No answer, forwarded to VMail (20310)",,,
2025-08-01T11:33:31,ATENCION CLIENTE STO206 (20610),VMail (21410),answered,00:00:00,00:00:05,0.00,Terminated by ATENCION CLIENTE STO206 (20610),,,
2025-08-01T11:33:10,ATENCION CLIENTE STO206 (20610),ATENCION CLIENTE STO214 (21410),unanswered,00:00:21,00:00:00,0.00,"No answer, forwarded to VMail (21410)",,,
2025-08-01T11:31:31,DROGUERIA STO059 (05920),DROGUERIA SDO099 (09920),answered,00:00:04,00:01:59,0.00,Terminated by DROGUERIA STO059 (05920),,,
2025-08-01T11:33:04,STICK SNEIDER RUA SALAS (98854),VMail (20310),answered,00:00:00,00:00:03,0.00,Terminated by STICK SNEIDER RUA SALAS (98854),,,
2025-08-01T11:32:43,STICK SNEIDER RUA SALAS (98854),ATENCION CLIENTE SAO203 (20310),unanswered,00:00:21,00:00:00,0.00,"No answer, forwarded to VMail (20310)",,,
2025-08-01T11:32:32,ATENCION CLIENTE STO206 (20610),VMail (20310),answered,00:00:00,00:00:05,0.00,Terminated by ATENCION CLIENTE STO206 (20610),,,
2025-08-01T11:32:11,ATENCION CLIENTE STO206 (20610),ATENCION CLIENTE SAO203 (20310),unanswered,00:00:21,00:00:00,0.00,"No answer, forwarded to VMail (20310)",,,
2025-08-01T11:32:20,STICK SNEIDER RUA SALAS (98854),VMail (20310),answered,00:00:00,00:00:11,0.00,Terminated by STICK SNEIDER RUA SALAS (98854),,,
2025-08-01T11:32:20,STICK SNEIDER RUA SALAS (98854),ATENCION CLIENTE SAO203 (20310),unanswered,00:00:00,00:00:00,0.00,"Busy, forwarded to VMail (20310)",,,
2025-08-01T11:32:15,ATENCION CLIENTE SAO302 (30210),98747,answered,00:00:00,00:00:04,0.07,Terminated by ATENCION CLIENTE SAO302 (30210),,,
2025-08-01T11:32:06,STICK SNEIDER RUA SALAS (98854),VMail (20310),answered,00:00:00,00:00:04,0.00,Terminated by STICK SNEIDER RUA SALAS (98854),,,
2025-08-01T11:31:45,STICK SNEIDER RUA SALAS (98854),ATENCION CLIENTE SAO203 (20310),unanswered,00:00:21,00:00:00,0.00,"No answer, forwarded to VMail (20310)",,,
2025-08-01T11:32:00,ATENCION CLIENTE SAO302 (30210),98241,answered,00:00:00,00:00:03,0.05,Terminated by ATENCION CLIENTE SAO302 (30210),,,
2025-08-01T11:31:54,ANIBAL MORALES ROMERO (90059),DIANA MARIA PARA CAMARGO (90028),unanswered,00:00:02,00:00:00,0.00,Terminated by ANIBAL MORALES ROMERO (90059),,,
2025-08-01T11:31:56,ATENCION CLIENTE SAO302 (30210),9980241,unanswered,00:00:00,00:00:00,0.00,Target not found,,,
2025-08-01T11:31:24,ATENCION CLIENTE STO206 (20610),VMail (20310),answered,00:00:00,00:00:26,0.00,Terminated by ATENCION CLIENTE STO206 (20610),,,
2025-08-01T11:31:03,ATENCION CLIENTE STO206 (20610),ATENCION CLIENTE SAO203 (20310),unanswered,00:00:21,00:00:00,0.00,"No answer, forwarded to VMail (20310)",,,
2025-08-01T11:31:49,ANIBAL MORALES ROMERO (90059),VMail (99989),answered,00:00:00,00:00:01,0.00,Terminated by ANIBAL MORALES ROMERO (90059),,,
2025-08-01T11:31:32,RECIBO SAO127 (12740),VMail (12610),answered,00:00:00,00:00:05,0.00,Terminated by RECIBO SAO127 (12740),,,
2025-08-01T11:31:11,RECIBO SAO127 (12740),ATENCION CLIENTE STO126 (12610),unanswered,00:00:21,00:00:00,0.00,"No answer, forwarded to VMail (12610)",,,
2025-08-01T11:25:32,ATENCION CLIENTE SAO251 (25110),98854,answered,00:00:04,00:06:01,6.02,Terminated by ATENCION CLIENTE SAO251 (25110),,,
2025-08-01T11:27:32,DROGUERIA STO 079 (07920),52820,answered,00:00:18,00:03:36,3.60,Terminated by DROGUERIA STO 079 (07920),,,
2025-08-01T11:29:22,ATENCION CLIENTE SAO031 (03110),CENTRAL SEGURIDAD SAO 031 (03160),answered,00:00:05,00:01:55,0.00,Terminated by CENTRAL SEGURIDAD SAO 031 (03160),,,
2025-08-01T11:31:15,DROGUERIA STO059 (05920),VMail (09920),answered,00:00:00,00:00:03,0.00,Terminated by DROGUERIA STO059 (05920),,,
2025-08-01T11:30:54,DROGUERIA STO059 (05920),DROGUERIA SDO099 (09920),unanswered,00:00:21,00:00:00,0.00,"No answer, forwarded to VMail (09920)",,,
2025-08-01T11:31:14,ANIBAL MORALES ROMERO (90059),00710,unanswered,00:00:00,00:00:00,0.00,Target not found,,,
2025-08-01T11:31:09,ANIBAL MORALES ROMERO (90059),00710,unanswered,00:00:00,00:00:00,0.00,Target not found,,,
2025-08-01T11:31:01,ANIBAL MORALES ROMERO (90059),VMail (25110),answered,00:00:00,00:00:04,0.00,Terminated by ANIBAL MORALES ROMERO (90059),,,
2025-08-01T11:31:01,ANIBAL MORALES ROMERO (90059),ATENCION CLIENTE SAO251 (25110),unanswered,00:00:00,00:00:00,0.00,"Busy, forwarded to VMail (25110)",,,
2025-08-01T11:30:49,ANIBAL MORALES ROMERO (90059),VMail (29010),answered,00:00:00,00:00:04,0.00,Terminated by ANIBAL MORALES ROMERO (90059),,,
2025-08-01T11:30:49,ANIBAL MORALES ROMERO (90059),ATENCION CLIENTE STO290 (29010),unanswered,00:00:00,00:00:00,0.00,"Not registered, forwarded to VMail (29010)",,,
2025-08-01T11:30:39,ATENCION CLIENTE SAO302 (30210),98747,answered,00:00:00,00:00:05,0.09,Terminated by ATENCION CLIENTE SAO302 (30210),,,
2025-08-01T11:30:40,DROGUERIA STO109 (10920),VMail (10320),answered,00:00:00,00:00:03,0.00,Terminated by DROGUERIA STO109 (10920),,,
2025-08-01T11:30:40,DROGUERIA STO109 (10920),DROGUERIA STO103 (10320),unanswered,00:00:00,00:00:00,0.00,"Not registered, forwarded to VMail (10320)",,,
2025-08-01T11:30:42,ATENCION CLIENTE STO206 (20610),1,unanswered,00:00:00,00:00:00,0.00,Target not found,,,
2025-08-01T11:30:37,ATENCION CLIENTE STO206 (20610),122,unanswered,00:00:00,00:00:00,0.00,Target not found,,,
2025-08-01T11:30:32,DROGUERIA STO109 (10920),VMail (10320),answered,00:00:00,00:00:03,0.00,Terminated by DROGUERIA STO109 (10920),,,
2025-08-01T11:30:32,DROGUERIA STO109 (10920),DROGUERIA STO103 (10320),unanswered,00:00:00,00:00:00,0.00,"Not registered, forwarded to VMail (10320)",,,
2025-08-01T11:30:27,ATENCION CLIENTE SAO302 (30210),98747,answered,00:00:00,00:00:03,0.05,Terminated by ATENCION CLIENTE SAO302 (30210),,,
2025-08-01T11:30:25,DROGUERIA STO109 (10920),VMail (10320),answered,00:00:00,00:00:03,0.00,Terminated by DROGUERIA STO109 (10920),,,
2025-08-01T11:30:25,DROGUERIA STO109 (10920),DROGUERIA STO103 (10320),unanswered,00:00:00,00:00:00,0.00,"Not registered, forwarded to VMail (10320)",,,
2025-08-01T11:30:10,DROGUERIA STO076 (07620),51520,unanswered,00:00:12,00:00:00,0.00,Terminated by DROGUERIA STO076 (07620),,,
2025-08-01T11:30:21,ANIBAL MORALES ROMERO (90059),VMail (99989),answered,00:00:00,00:00:01,0.00,Terminated by ANIBAL MORALES ROMERO (90059),,,
2025-08-01T11:30:20,DROGUERIA STO109 (10920),1,unanswered,00:00:00,00:00:00,0.00,Target not found,,,
2025-08-01T11:29:40,DROGUERIA STO076 (07620),51520,answered,00:00:21,00:00:08,0.14,Terminated by DROGUERIA STO076 (07620),,,
2025-08-01T11:29:13,DROGUERIA STO076 (07620),51520,answered,00:00:21,00:00:05,0.08,Terminated by DROGUERIA STO076 (07620),,,
2025-08-01T11:28:23,ALDERSON RAMIREZ (93212),45720,answered,00:00:08,00:01:07,1.12,Terminated by 45720,,,
2025-08-01T11:28:46,DROGUERIA STO076 (07620),51520,answered,00:00:21,00:00:05,0.09,Terminated by DROGUERIA STO076 (07620),,,
2025-08-01T11:28:16,DROGUERIA SAO251 (25120),DROGUERIA STO252 (25220),answered,00:00:16,00:00:31,0.00,Terminated by DROGUERIA SAO251 (25120),,,
2025-08-01T11:28:14,DROGUERIA STO076 (07620),51520,answered,00:00:21,00:00:04,0.06,Terminated by DROGUERIA STO076 (07620),,,
2025-08-01T11:27:44,DROGUERIA STO076 (07620),51520,answered,00:00:21,00:00:09,0.14,Terminated by DROGUERIA STO076 (07620),,,
2025-08-01T11:28:05,YANNY JEYSAN QUINA COLLO (96015),59510,unanswered,00:00:00,00:00:00,0.00,No Route Exists,,,
2025-08-01T11:21:00,ALDERSON RAMIREZ (93212),42220,answered,00:00:14,00:06:47,6.78,Terminated by 42220,,,
2025-08-01T11:26:26,CARLOS ALBERTO POSADA GUTIERREZ (96019),NOHRA MORA (96025),answered,00:00:04,00:01:17,0.00,Terminated by NOHRA MORA (96025),,,
2025-08-01T11:27:18,DROGUERIA STO076 (07620),51520,answered,00:00:21,00:00:04,0.06,Terminated by DROGUERIA STO076 (07620),,,
2025-08-01T11:27:03,DROGUERIA STO115 (11520),DROGUERIA STO109 (10920),answered,00:00:06,00:00:30,0.00,Terminated by DROGUERIA STO115 (11520),,,
2025-08-01T11:26:52,DROGUERIA STO076 (07620),51520,answered,00:00:22,00:00:04,0.06,Terminated by DROGUERIA STO076 (07620),,,
2025-08-01T11:27:08,DROGUERIA STO252 (25220),VMail (20720),answered,00:00:00,00:00:05,0.00,Terminated by DROGUERIA STO252 (25220),,,
2025-08-01T11:26:47,DROGUERIA STO252 (25220),DROGUERIA STO207 (20720),unanswered,00:00:21,00:00:00,0.00,"No answer, forwarded to VMail (20720)",,,
2025-08-01T11:26:27,DROGUERIA STO076 (07620),51520,answered,00:00:21,00:00:03,0.06,Terminated by DROGUERIA STO076 (07620),,,
2025-08-01T11:26:42,DROGUERIA STO252 (25220),20710,unanswered,00:00:00,00:00:00,0.00,Target not found,,,
2025-08-01T11:26:34,DROGUERIA STO252 (25220),20710,unanswered,00:00:00,00:00:00,0.00,Target not found,,,
2025-08-01T11:26:23,DROGUERIA STO252 (25220),VMail (20720),answered,00:00:00,00:00:07,0.00,Terminated by DROGUERIA STO252 (25220),,,
2025-08-01T11:26:02,DROGUERIA STO252 (25220),DROGUERIA STO207 (20720),unanswered,00:00:21,00:00:00,0.00,"No answer, forwarded to VMail (20720)",,,
2025-08-01T11:24:12,RECIBO SAO320 (32040),VMail (32010),answered,00:00:00,00:02:16,0.00,Terminated by RECIBO SAO320 (32040),,,
2025-08-01T11:23:51,RECIBO SAO320 (32040),ATENCION CLIENTE SAO320 (32010),unanswered,00:00:21,00:00:00,0.00,"No answer, forwarded to VMail (32010)",,,
2025-08-01T11:26:02,DROGUERIA STO076 (07620),51520,answered,00:00:21,00:00:03,0.05,Terminated by DROGUERIA STO076 (07620),,,
2025-08-01T11:26:23,DROGUERIA STO100 (10020),VMail (05920),answered,00:00:00,00:00:03,0.00,Terminated by DROGUERIA STO100 (10020),,,
2025-08-01T11:26:01,DROGUERIA STO100 (10020),DROGUERIA STO059 (05920),unanswered,00:00:21,00:00:00,0.00,"No answer, forwarded to VMail (05920)",,,
2025-08-01T11:26:09,ATENCION CLIENTE SAO302 (30210),98747,answered,00:00:00,00:00:08,0.13,Terminated by ATENCION CLIENTE SAO302 (30210),,,
2025-08-01T11:26:00,ATENCION CLIENTE SAO302 (30210),98747,answered,00:00:00,00:00:03,0.05,Terminated by ATENCION CLIENTE SAO302 (30210),,,
2025-08-01T11:25:37,DROGUERIA STO076 (07620),51520,answered,00:00:22,00:00:03,0.05,Terminated by DROGUERIA STO076 (07620),,,
2025-08-01T11:25:55,DROGUERIA STO252 (25220),VMail (20720),answered,00:00:00,00:00:04,0.00,Terminated by DROGUERIA STO252 (25220),,,
2025-08-01T11:25:34,DROGUERIA STO252 (25220),DROGUERIA STO207 (20720),unanswered,00:00:21,00:00:00,0.00,"No answer, forwarded to VMail (20720)",,,
2025-08-01T11:25:29,ATENCION CLIENTE SAO302 (30210),98040,answered,00:00:21,00:00:04,0.07,Terminated by ATENCION CLIENTE SAO302 (30210),,,
2025-08-01T11:25:36,ATENCION CLIENTE STO306 (30610),818,unanswered,00:00:00,00:00:00,0.00,Target not found,,,
2025-08-01T11:25:30,DROGUERIA STO252 (25220),201,unanswered,00:00:00,00:00:00,0.00,Target not found,,,
2025-08-01T11:25:30,ATENCION CLIENTE STO306 (30610),9980818,unanswered,00:00:00,00:00:00,0.00,Target not found,,,
2025-08-01T11:25:04,ATENCION CLIENTE SAO251 (25110),98107,answered,00:00:21,00:00:02,0.04,Terminated by ATENCION CLIENTE SAO251 (25110),,,
2025-08-01T11:25:23,ATENCION CLIENTE STO306 (30610),980818,unanswered,00:00:00,00:00:00,0.00,Target not found,,,
2025-08-01T11:24:25,NOHRA MORA (96025),LUZ YANETH MARIN CUARTAS (96017),answered,00:00:03,00:00:36,0.00,Terminated by NOHRA MORA (96025),,,
2025-08-01T11:24:33,ATENCION CLIENTE SAO251 (25110),98854,answered,00:00:22,00:00:03,0.05,Terminated by 98854,,,
2025-08-01T11:24:34,ATENCION CLIENTE STO306 (30610),980810,unanswered,00:00:00,00:00:00,0.00,Target not found,,,
2025-08-01T11:24:30,DROGUERIA STO223 (22320),VMail (22310),answered,00:00:00,00:00:03,0.00,Terminated by DROGUERIA STO223 (22320),,,
2025-08-01T11:24:09,DROGUERIA STO223 (22320),ATENCION CLIENTE STO223 (22310),unanswered,00:00:21,00:00:00,0.00,"No answer, forwarded to VMail (22310)",,,
2025-08-01T11:24:00,ATENCION CLIENTE SAO251 (25110),98107,answered,00:00:21,00:00:03,0.05,Terminated by 98107,,,
2025-08-01T11:17:03,DROGUERIA SDO048 (04820),DROGUERIA STO080 (08020),answered,00:00:12,00:06:59,0.00,Terminated by DROGUERIA SDO048 (04820),,,
2025-08-01T11:23:49,ATENCION CLIENTE SAO251 (25110),98881,unanswered,00:00:02,00:00:00,0.00,Terminated by ATENCION CLIENTE SAO251 (25110),,,
2025-08-01T11:22:52,DROGUERIA STO223 (22320),VMail (22310),answered,00:00:00,00:00:04,0.00,Terminated by DROGUERIA STO223 (22320),,,
2025-08-01T11:22:31,DROGUERIA STO223 (22320),ATENCION CLIENTE STO223 (22310),unanswered,00:00:21,00:00:00,0.00,"No answer, forwarded to VMail (22310)",,,
2025-08-01T11:20:33,PORTERIA CEDI BOGOTA (91920),CCTV CEDI BOGOTA (91960),answered,00:00:05,00:01:45,0.00,Terminated by CCTV CEDI BOGOTA (91960),,,
2025-08-01T11:21:56,DROGUERIA STO223 (22320),VMail (22310),answered,00:00:00,00:00:03,0.00,Terminated by DROGUERIA STO223 (22320),,,
2025-08-01T11:21:35,DROGUERIA STO223 (22320),ATENCION CLIENTE STO223 (22310),unanswered,00:00:21,00:00:00,0.00,"No answer, forwarded to VMail (22310)",,,
2025-08-01T11:21:35,MAURICIO BURITICA GALEANO (95045),VMail (14010),answered,00:00:00,00:00:05,0.00,Terminated by MAURICIO BURITICA GALEANO (95045),,,
2025-08-01T11:21:14,MAURICIO BURITICA GALEANO (95045),ATENCION CLIENTE STO140 (14010),unanswered,00:00:21,00:00:00,0.00,"No answer, forwarded to VMail (14010)",,,
2025-08-01T11:20:39,DROGUERIA STO109 (10920),DROGUERIA STO115 (11520),answered,00:00:07,00:00:52,0.00,Terminated by DROGUERIA STO115 (11520),,,
2025-08-01T11:19:28,DROGUERIA STO 079 (07920),DROGUERIA STO084 (08420),answered,00:00:06,00:01:44,0.00,Terminated by DROGUERIA STO084 (08420),,,
2025-08-01T11:20:32,ALDERSON RAMIREZ (93212),45720,answered,00:00:21,00:00:03,0.05,Terminated by ALDERSON RAMIREZ (93212),,,
2025-08-01T11:20:43,DROGUERIA STO208 (20820),VMail (22720),answered,00:00:00,00:00:05,0.00,Terminated by DROGUERIA STO208 (20820),,,
2025-08-01T11:20:22,DROGUERIA STO208 (20820),DROGUERIA STO227 (22720),unanswered,00:00:21,00:00:00,0.00,"No answer, forwarded to VMail (22720)",,,
2025-08-01T11:20:07,MAURICIO BURITICA GALEANO (95045),14040,unanswered,00:00:00,00:00:00,0.00,Terminated by 14040,,,
2025-08-01T11:17:55,DROGUERIA STO303 (30320),ATENCION CLIENTE SAO302 (30210),answered,00:00:11,00:01:54,0.00,Terminated by DROGUERIA STO303 (30320),,,
2025-08-01T11:19:58,DARLA PAOLA ESCORCIA MIRANDA (98709),VMail (07310),answered,00:00:00,00:00:03,0.00,Terminated by DARLA PAOLA ESCORCIA MIRANDA (98709),,,
2025-08-01T11:19:37,DARLA PAOLA ESCORCIA MIRANDA (98709),ATENCION CLIENTE STO073 (07310),unanswered,00:00:21,00:00:00,0.00,"No answer, forwarded to VMail (07310)",,,
2025-08-01T11:19:24,DROGUERIA STO 079 (07920),VMail (08420),answered,00:00:00,00:00:03,0.00,Terminated by DROGUERIA STO 079 (07920),,,
2025-08-01T11:19:03,DROGUERIA STO 079 (07920),DROGUERIA STO084 (08420),unanswered,00:00:21,00:00:00,0.00,"No answer, forwarded to VMail (08420)",,,
2025-08-01T11:19:22,DARLA PAOLA ESCORCIA MIRANDA (98709),VMail (07310),answered,00:00:00,00:00:03,0.00,Terminated by DARLA PAOLA ESCORCIA MIRANDA (98709),,,
2025-08-01T11:19:01,DARLA PAOLA ESCORCIA MIRANDA (98709),ATENCION CLIENTE STO073 (07310),unanswered,00:00:21,00:00:00,0.00,"No answer, forwarded to VMail (07310)",,,
2025-08-01T11:18:07,PORTERIA CEDI BOGOTA (91920),CCTV CEDI BOGOTA (91960),answered,00:00:09,00:00:09,0.00,Terminated by CCTV CEDI BOGOTA (91960),,,
2025-08-01T11:18:20,DARLA PAOLA ESCORCIA MIRANDA (98709),VMail (07310),answered,00:00:00,00:00:03,0.00,Terminated by DARLA PAOLA ESCORCIA MIRANDA (98709),,,
2025-08-01T11:17:59,DARLA PAOLA ESCORCIA MIRANDA (98709),ATENCION CLIENTE STO073 (07310),unanswered,00:00:21,00:00:00,0.00,"No answer, forwarded to VMail (07310)",,,
2025-08-01T11:18:13,YHON JAIRO MARQUEZ MERCADO (90024),VMail (08810),answered,00:00:00,00:00:03,0.00,Terminated by YHON JAIRO MARQUEZ MERCADO (90024),,,
2025-08-01T11:17:52,YHON JAIRO MARQUEZ MERCADO (90024),ATENCION CLIENTE STO088 (08810),unanswered,00:00:21,00:00:00,0.00,"No answer, forwarded to VMail (08810)",,,
2025-08-01T11:13:18,DROGUERIA STO109 (10920),DROGUERIA STO104 (10420),answered,00:00:18,00:04:21,0.00,Terminated by DROGUERIA STO104 (10420),,,
2025-08-01T11:17:51,DROGUERIA STO303 (30320),DROGUERIA SAO302 (30220),unanswered,00:00:01,00:00:00,0.00,Terminated by DROGUERIA STO303 (30320),,,
2025-08-01T11:17:48,DARLA PAOLA ESCORCIA MIRANDA (98709),VMail (07310),answered,00:00:00,00:00:03,0.00,Terminated by DARLA PAOLA ESCORCIA MIRANDA (98709),,,
2025-08-01T11:17:27,DARLA PAOLA ESCORCIA MIRANDA (98709),ATENCION CLIENTE STO073 (07310),unanswered,00:00:21,00:00:00,0.00,"No answer, forwarded to VMail (07310)",,,
2025-08-01T11:17:45,YHON JAIRO MARQUEZ MERCADO (90024),VMail (08820),answered,00:00:00,00:00:02,0.00,Terminated by YHON JAIRO MARQUEZ MERCADO (90024),,,
2025-08-01T11:17:45,YHON JAIRO MARQUEZ MERCADO (90024),DROGUERIA STO088 (08820),unanswered,00:00:00,00:00:00,0.00,"Not registered, forwarded to VMail (08820)",,,
2025-08-01T11:17:06,PORTERIA CEDI BOGOTA (91920),CCTV CEDI BOGOTA (91960),answered,00:00:04,00:00:35,0.00,Terminated by CCTV CEDI BOGOTA (91960),,,
2025-08-01T11:17:35,YHON JAIRO MARQUEZ MERCADO (90024),VMail (08820),answered,00:00:00,00:00:03,0.00,Terminated by YHON JAIRO MARQUEZ MERCADO (90024),,,
2025-08-01T11:17:35,YHON JAIRO MARQUEZ MERCADO (90024),DROGUERIA STO088 (08820),unanswered,00:00:00,00:00:00,0.00,"Not registered, forwarded to VMail (08820)",,,
2025-08-01T11:17:23,YHON JAIRO MARQUEZ MERCADO (90024),VMail (08810),answered,00:00:00,00:00:03,0.00,Terminated by YHON JAIRO MARQUEZ MERCADO (90024),,,
2025-08-01T11:17:02,YHON JAIRO MARQUEZ MERCADO (90024),ATENCION CLIENTE STO088 (08810),unanswered,00:00:21,00:00:00,0.00,"No answer, forwarded to VMail (08810)",,,
